date,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
2024-12-07,99740.84,100439.18,98844.0,99831.99,14931.9459,2024-12-07 23:59:59.999,1487953846.8385458,2634566,6776.55,675350661.2973348,0
2024-12-08,99831.99,101351.0,98657.7,101109.59,14612.99688,2024-12-08 23:59:59.999,1459576946.402151,2994709,7152.80173,714745738.9188356,0
2024-12-09,101109.6,101215.93,94150.05,97276.47,53949.11595,2024-12-09 23:59:59.999,5283626995.705648,8445872,25472.08477,2495722030.5370946,0
2024-12-10,97276.48,98270.0,94256.54,96593.0,51708.68933,2024-12-10 23:59:59.999,4988660195.092429,11556189,24523.09586,2367164879.170773,0
2024-12-11,96593.0,101888.0,95658.24,101125.0,37753.78291,2024-12-11 23:59:59.999,3745703763.01845,8250511,19112.84559,1897146318.2111704,0
2024-12-12,101125.0,102540.0,99311.64,100004.29,29232.08745,2024-12-12 23:59:59.999,2949462583.8661704,8066322,14175.88661,1430984456.6703603,0
2024-12-13,100004.29,101895.26,99205.0,101424.25,21904.03923,2024-12-13 23:59:59.999,2203903393.0741005,5481660,10669.09365,1073720887.635456,0
2024-12-14,101424.24,102650.0,100609.41,101420.0,14191.70326,2024-12-14 23:59:59.999,1441594367.0463192,3374538,6790.24676,689981854.1394897,0
2024-12-15,101420.0,105250.0,101237.14,104463.99,22228.921775,2024-12-15 23:59:59.999,2290462903.835791,3638809,12668.894355,1305611448.3000977,0
2024-12-16,104463.99,107793.07,103333.0,106058.66,41302.40274,2024-12-16 23:59:59.999,4364964400.634553,8048054,20349.0995,2150550899.2475224,0
2024-12-17,106058.65,108353.0,105321.49,106133.74,29064.936466,2024-12-17 23:59:59.999,3103833327.775107,7212799,14187.320446,1515158210.55198,0
2024-12-18,106133.74,106524.98,100000.0,100204.01,50307.99755,2024-12-18 23:59:59.999,5194263316.259236,8762120,23308.37525,2407213144.2694983,0
2024-12-19,100204.01,102800.11,95700.0,97461.86,55147.398,2024-12-19 23:59:59.999,5487546517.707753,7273941,26898.63715,2677636003.906506,0
2024-12-20,97461.86,98233.0,92232.54,97805.44,62884.1357,2024-12-20 23:59:59.999,6022845238.832326,7429007,29463.23021,2822939306.663078,0
2024-12-21,97805.44,99540.61,96398.39,97291.99,23483.54143,2024-12-21 23:59:59.999,2296232055.195926,3717638,11726.94119,1146732451.4218132,0
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,2024-12-22 23:59:59.999,1857819866.3604,3633551,9293.39749,892081877.7627709,0
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,2024-12-23 23:59:59.999,3100007213.494563,5464919,16339.58355,1544707289.7443693,0
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,2024-12-24 23:59:59.999,2287214424.706476,3421549,11969.2539,1156798174.582326,0
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,2024-12-25 23:59:59.999,1426143976.0493636,3283028,7006.5265,690465056.587186,0
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,2024-12-26 23:59:59.999,2049123567.3867724,5203490,10071.87249,973940616.1292444,0
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,2024-12-27 23:59:59.999,2528567849.7794614,5718866,12945.51657,1235623739.0578184,0
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,2024-12-28 23:59:59.999,794651624.8349556,2732061,4203.59876,398416342.12816703,0
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,2024-12-29 23:59:59.999,1278370863.9768472,2865838,5651.38589,532195414.1027413,0
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,2024-12-30 23:59:59.999,2573126059.769478,5560563,13092.19646,1220209278.2523272,0
2024-12-31,92792.05,96250.0,92033.73,93576.0,19612.03389,2024-12-31 23:59:59.999,1845718801.922704,3347847,9687.96775,911716321.6054019,0
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,2025-01-01 23:59:59.999,975444194.1379983,1516556,5347.73648,502914035.6405907,0
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,2025-01-02 23:59:59.999,2118411852.6812797,3569079,10915.96986,1052226710.3336716,0
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,2025-01-03 23:59:59.999,1486610768.5907917,2851164,7468.60797,727787246.8965588,0
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,2025-01-04 23:59:59.999,881223751.6353604,1559982,4350.80221,426524714.1305539,0
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,2025-01-05 23:59:59.999,793931715.9546323,1685799,3877.90985,380355340.4686036,0
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,2025-01-06 23:59:59.999,2540561688.7771435,3853702,12539.59534,1260943259.4662561,0
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,2025-01-07 23:59:59.999,3170421659.717236,4480562,14815.11453,1464336049.7055345,0
2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,2025-01-08 23:59:59.999,3205849081.112962,5171208,15803.85091,1503791328.6993084,0
2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,2025-01-09 23:59:59.999,3217669887.2453976,6027161,15323.62663,1427812152.272761,0
2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,2025-01-10 23:59:59.999,2962085343.283704,5531444,15617.43823,1469711545.6571271,0
2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,2025-01-11 23:59:59.999,665685994.93301,1496191,3412.37671,322346977.43545526,0
2025-01-12,94599.99,95450.1,93711.19,94545.06,8606.86622,2025-01-12 23:59:59.999,813278829.6583949,1658863,4028.33031,380691769.9184427,0
2025-01-13,94545.07,95940.0,89256.69,94536.1,42619.56423,2025-01-13 23:59:59.999,3930666134.3474574,5740963,19473.88042,1797888178.849608,0
2025-01-14,94536.11,97371.0,94346.22,96560.86,27846.61753,2025-01-14 23:59:59.999,2676048470.3569503,4532923,14248.69616,1369464111.693496,0
2025-01-15,96560.85,100681.94,96500.0,100497.35,30509.99179,2025-01-15 23:59:59.999,3006242382.8867946,3487945,15494.17873,1527728226.3083327,0
2025-01-16,100497.35,100866.66,97335.13,99987.3,27832.85317,2025-01-16 23:59:59.999,2765162040.639799,3762755,13513.53707,1342462621.6273284,0
2025-01-17,99987.3,105865.22,99950.77,104077.48,39171.85292,2025-01-17 23:59:59.999,4040993985.475047,3886907,20673.213,2131223293.2048464,0
2025-01-18,104077.47,104988.88,102277.55,104556.23,24307.82998,2025-01-18 23:59:59.999,2521522119.379525,3403162,11607.51274,1204170928.374812,0
2025-01-19,104556.23,106422.43,99651.6,101331.57,43397.28298,2025-01-19 23:59:59.999,4513423971.410252,5271920,21079.51082,2193270771.0019445,0
2025-01-20,101331.57,109588.0,99550.0,102260.01,89529.231732,2025-01-20 23:59:59.999,9398787064.320717,11597937,44770.529492,4704453254.515383,0
2025-01-21,102260.0,107240.81,100119.04,106143.82,45941.02002,2025-01-21 23:59:59.999,4768512258.156501,6842980,23227.02741,2411854258.5127187,0
2025-01-22,106143.82,106394.46,103339.12,103706.66,22248.69254,2025-01-22 23:59:59.999,2331144640.658579,4364035,10501.59306,1100173331.9876585,0
2025-01-23,103706.66,106850.0,101262.28,103910.34,53953.12031,2025-01-23 23:59:59.999,5610760848.131639,6961383,27045.92646,2813824950.5718837,0
2025-01-24,103910.35,107120.0,102750.0,104870.5,23609.24017,2025-01-24 23:59:59.999,2483818574.373748,4798886,11893.4605,1251601023.3484685,0
2025-01-25,104870.51,105286.52,104106.09,104746.85,9068.32377,2025-01-25 23:59:59.999,949511531.3578016,1770765,4462.60438,467284996.37609667,0
2025-01-26,104746.86,105500.0,102520.44,102620.0,9812.51238,2025-01-26 23:59:59.999,1024352365.4715524,1813011,4642.17247,484871090.3361497,0
2025-01-27,102620.01,103260.0,97777.77,102082.83,50758.1341,2025-01-27 23:59:59.999,5092886322.829244,9368910,23529.22433,2361569760.8418937,0
2025-01-28,102082.83,103800.0,100272.68,101335.52,22022.05765,2025-01-28 23:59:59.999,2253977324.0362086,5428644,10756.64741,1101357650.2919877,0
2025-01-29,101335.52,104782.68,101328.01,103733.24,23155.35802,2025-01-29 23:59:59.999,2380383694.772136,5189699,11675.17182,1200636637.8143668,0
2025-01-30,103733.25,106457.44,103278.54,104722.94,19374.07472,2025-01-30 23:59:59.999,2038112603.5126407,3990075,10140.92834,1066933244.9920208,0
2025-01-31,104722.94,106012.0,101560.0,102429.56,21983.18193,2025-01-31 23:59:59.999,2282174002.1952176,4331904,10697.39968,1111485874.1292844,0
2025-02-01,102429.56,102783.71,100279.51,100635.65,12290.95747,2025-02-01 23:59:59.999,1250354228.2372296,2588786,5625.89331,572540016.1490111,0
2025-02-02,100635.66,101456.6,96150.0,97700.59,34619.49939,2025-02-02 23:59:59.999,3412084312.583628,7202339,15587.16669,1536076091.303013,0
2025-02-03,97700.59,102500.01,91231.0,101328.52,75164.7385,2025-02-03 23:59:59.999,7228589180.71162,10625262,36736.56946,3537845694.4812655,0
2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.98697,2025-02-04 23:59:59.999,3989698644.2649302,6618911,19091.58154,1891457194.3598328,0
2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.30444,2025-02-05 23:59:59.999,2562342153.829685,4471763,11032.55174,1078316288.1425588,0
2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.20405,2025-02-06 23:59:59.999,2289071921.21756,4242807,11261.53049,1096611639.3760087,0
2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22065,2025-02-07 23:59:59.999,3107592434.6738343,5012456,15249.3537,1491114588.559852,0
2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24294,2025-02-08 23:59:59.999,977040267.5158632,1757892,4450.52682,428452764.9047411,0
2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.91613,2025-02-09 23:59:59.999,1359495152.3107975,2293192,6663.72875,641795598.1752762,0
2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.87537,2025-02-10 23:59:59.999,1999112052.6687863,3475919,9607.62329,933665618.5050192,0
2025-02-11,97430.82,98478.42,94876.88,95778.2,18647.76379,2025-02-11 23:59:59.999,1806534846.3863196,3716586,8594.50066,832320054.8763715,0
2025-02-12,95778.21,98119.99,94088.23,97869.99,29151.16625,2025-02-12 23:59:59.999,2800142168.3943653,4992737,13820.70553,1328044257.0401335,0
2025-02-13,97870.0,98083.91,95217.36,96608.14,19921.77616,2025-02-13 23:59:59.999,1916988246.3921185,3909456,8852.16215,851823567.0939348,0
2025-02-14,96608.13,98826.0,96252.82,97500.48,18173.02646,2025-02-14 23:59:59.999,1768073218.8690155,3499564,9061.31682,881925349.6444213,0
2025-02-15,97500.47,97972.26,97223.58,97569.66,7349.37683,2025-02-15 23:59:59.999,717245393.778092,1694327,3579.14202,349322778.2339769,0
2025-02-16,97569.67,97704.47,96046.18,96118.12,8191.4249,2025-02-16 23:59:59.999,794694242.2949731,1596701,3719.73063,360842416.66441673,0
2025-02-17,96118.12,97046.59,95205.0,95780.0,16492.0451,2025-02-17 23:59:59.999,1584593526.1754677,2831237,8010.41565,769979077.1361973,0
2025-02-18,95780.01,96753.91,93388.09,95671.74,23368.19471,2025-02-18 23:59:59.999,2223994802.892005,4234248,11432.47367,1088319233.5219896,0
2025-02-19,95671.74,96899.99,95029.99,96644.37,16438.50954,2025-02-19 23:59:59.999,1576817572.1032505,2784225,7173.61807,688586919.9759259,0
2025-02-20,96644.37,98711.36,96415.09,98305.0,17057.39177,2025-02-20 23:59:59.999,1663386824.7315507,2386973,8356.42859,815056614.173827,0
2025-02-21,98305.01,99475.0,94871.95,96181.98,32249.2814,2025-02-21 23:59:59.999,3143975917.573464,4528525,15313.58184,1493403646.8483028,0
2025-02-22,96181.99,96980.0,95770.49,96551.01,11268.17708,2025-02-22 23:59:59.999,1087077133.8226364,1506418,5293.28051,510722895.1675426,0
2025-02-23,96551.01,96650.0,95227.94,96258.0,10884.84913,2025-02-23 23:59:59.999,1044392011.791024,1457368,4619.93267,443381984.4110255,0
2025-02-24,96258.0,96500.0,91349.26,91552.88,31550.10299,2025-02-24 23:59:59.999,2981809595.445377,4972684,14438.63366,1366473567.8747733,0
2025-02-25,91552.88,92540.69,86050.99,88680.4,78333.11111,2025-02-25 23:59:59.999,6962982500.904473,10289145,35822.15275,3183981371.4750504,0
2025-02-26,88680.39,89414.15,82256.01,84250.09,56893.54409,2025-02-26 23:59:59.999,4898429925.636476,8490006,28077.1845,2417690848.8189874,0
2025-02-27,84250.09,87078.46,82716.49,84708.58,42505.45439,2025-02-27 23:59:59.999,3618738891.222162,6357581,20355.71969,1732725913.2817628,0
2025-02-28,84708.57,85120.0,78258.52,84349.94,83648.03969,2025-02-28 23:59:59.999,6806705236.69068,11344216,40224.85287,3274291175.8104,0
2025-03-01,84349.95,86558.0,83824.78,86064.53,25785.05464,2025-03-01 23:59:59.999,2194003507.852643,3700728,11748.10769,1000093822.5383524,0
2025-03-02,86064.54,95000.0,85050.6,94270.0,54889.09045,2025-03-02 23:59:59.999,4972549515.788669,7403218,29273.81031,2652973441.154539,0
2025-03-03,94269.99,94416.46,85117.11,86220.61,59171.10218,2025-03-03 23:59:59.999,5321123743.471923,9797860,27915.4365,2513464571.356911,0
2025-03-04,86221.16,88967.52,81500.0,87281.98,55609.10706,2025-03-04 23:59:59.999,4704901219.590436,10326631,27584.7159,2335087296.239287,0
2025-03-05,87281.98,91000.0,86334.53,90606.01,38264.01163,2025-03-05 23:59:59.999,3400243670.304976,8070266,19230.28436,1709708737.4698937,0
2025-03-06,90606.0,92810.64,87836.0,89931.89,34342.44902,2025-03-06 23:59:59.999,3105145628.3993993,7643526,17283.99411,1563426526.4289935,0
2025-03-07,89931.88,91283.02,84667.03,86801.75,57980.35713,2025-03-07 23:59:59.999,5097554826.613157,9510442,28394.41537,2497922400.4504447,0
2025-03-08,86801.74,86897.25,85218.47,86222.45,12989.23054,2025-03-08 23:59:59.999,1119358968.6520057,2553974,6491.56581,559581591.3470743,0
2025-03-09,86222.46,86500.0,80000.0,80734.37,26115.39345,2025-03-09 23:59:59.999,2173552660.4544797,5189138,12093.87232,1006299692.7104127,0
2025-03-10,80734.48,84123.46,77459.91,78595.86,47633.38405,2025-03-10 23:59:59.999,3834924947.7581854,8701538,22898.57072,1846606255.3521488,0
2025-03-11,78595.86,83617.4,76606.0,82932.99,48770.06853,2025-03-11 23:59:59.999,3927000827.110792,6983310,24029.1677,1935950413.2018197,0
2025-03-12,82932.99,84539.85,80607.65,83680.12,31933.986,2025-03-12 23:59:59.999,2638600996.825396,5253577,15749.41702,1301890518.499408,0
2025-03-13,83680.12,84336.33,79939.9,81115.78,27546.27412,2025-03-13 23:59:59.999,2260870111.2393894,4367093,13013.18135,1067945431.1219468,0
2025-03-14,81115.78,85309.71,80818.84,83983.2,26858.52755,2025-03-14 23:59:59.999,2244729595.541172,3290987,14082.88688,1177807467.01818,0
2025-03-15,83983.19,84676.28,83618.0,84338.44,11324.7332,2025-03-15 23:59:59.999,953445671.8337504,1329670,5195.29128,437551330.253166,0
2025-03-16,84338.44,85117.04,81981.12,82574.53,17596.12531,2025-03-16 23:59:59.999,1468056556.2967227,2767947,8505.95317,710037465.075748,0
2025-03-17,82574.52,84756.83,82456.0,84010.03,17214.74358,2025-03-17 23:59:59.999,1437716814.046874,3014756,8387.89111,700505421.7877294,0
2025-03-18,84010.02,84021.74,81134.66,82715.03,17610.89883,2025-03-18 23:59:59.999,1450813055.479726,3126371,8047.23418,662808749.3427887,0
2025-03-19,82715.03,87000.0,82547.16,86845.94,28151.05374,2025-03-19 23:59:59.999,2375813941.9437623,3774761,13804.24847,1166238970.2811463,0
2025-03-20,86845.93,87453.67,83655.23,84223.39,22090.30463,2025-03-20 23:59:59.999,1885241921.155652,3252595,10163.59262,867440339.2962606,0
2025-03-21,84223.38,84850.33,83175.25,84088.79,11956.97443,2025-03-21 23:59:59.999,1005135519.2560016,2360005,5466.41961,459501348.0817583,0
2025-03-22,84088.79,84539.17,83625.1,83840.59,5420.22114,2025-03-22 23:59:59.999,456235443.80165213,864481,2284.19178,192291026.7874248,0
2025-03-23,83840.59,86129.64,83809.75,86082.5,8461.97813,2025-03-23 23:59:59.999,718692319.1499039,1206533,4424.81013,376007261.5213597,0
2025-03-24,86082.5,88765.43,85519.09,87498.16,30115.62111,2025-03-24 23:59:59.999,2636765917.9518437,2916713,14379.95578,1258638667.112904,0
2025-03-25,87498.16,88539.63,86310.0,87392.87,22643.25248,2025-03-25 23:59:59.999,1979571590.8982935,2802815,9440.56294,825308072.6337814,0
2025-03-26,87392.88,88275.0,85860.0,86909.17,18408.78485,2025-03-26 23:59:59.999,1606406955.5864632,2380154,8590.97753,749604853.2968135,0
2025-03-27,86909.17,87756.39,85800.0,87232.01,17098.03897,2025-03-27 23:59:59.999,1487968807.7079022,2376381,8185.05517,712324893.2889168,0
2025-03-28,87232.01,87515.67,83585.0,84424.38,27182.73169,2025-03-28 23:59:59.999,2309946560.6641135,3236085,11274.83736,958523321.8112733,0
2025-03-29,84424.38,84624.73,81644.81,82648.54,11696.39864,2025-03-29 23:59:59.999,970199917.9868717,2172387,5621.60485,466215575.48490685,0
2025-03-30,82648.53,83534.64,81565.0,82389.99,9864.49508,2025-03-30 23:59:59.999,816584795.5288126,1907663,4725.07105,391214080.11011606,0
2025-03-31,82390.0,83943.08,81278.52,82550.01,20569.13885,2025-03-31 23:59:59.999,1696009191.0809648,3964358,9912.88184,817875871.1107411,0
2025-04-01,82550.0,85579.46,82432.74,85158.34,20190.39697,2025-04-01 23:59:59.999,1698895702.5754683,3328693,10246.42648,862302772.4330863,0
2025-04-02,85158.35,88500.0,82320.0,82516.29,39931.457,2025-04-02 23:59:59.999,3417279759.830764,5338238,20739.67809,1777735583.840748,0
2025-04-03,82516.28,83998.02,81211.24,83213.09,27337.84135,2025-04-03 23:59:59.999,2259299724.8643928,4117486,13951.52792,1153439398.6198013,0
2025-04-04,83213.09,84720.0,81659.0,83889.87,32915.53976,2025-04-04 23:59:59.999,2739842666.426737,4992586,15896.18779,1323832046.264688,0
2025-04-05,83889.87,84266.0,82379.95,83537.99,9360.40468,2025-04-05 23:59:59.999,779626577.9013437,1575750,4029.64658,335654613.7277184,0
2025-04-06,83537.99,83817.63,77153.83,78430.0,27942.71436,2025-04-06 23:59:59.999,2239085051.1529646,3948493,12493.8449,1001459573.494466,0
2025-04-07,78430.0,81243.58,74508.0,79163.24,78387.53089,2025-04-07 23:59:59.999,6084614024.150647,9736596,39075.84274,3034375055.6843963,0
2025-04-08,79163.24,80867.99,76239.9,76322.42,35317.32063,2025-04-08 23:59:59.999,2775277777.102461,5512751,15704.73031,1235370767.1153505,0
2025-04-09,76322.42,83588.0,74620.0,82615.22,75488.28772,2025-04-09 23:59:59.999,5980231256.222496,7741252,39491.62958,3137004042.959261,0
2025-04-10,82615.22,82753.21,78464.36,79607.3,33284.80718,2025-04-10 23:59:59.999,2690294353.847842,4529545,16339.9191,1321475356.0200849,0
2025-04-11,79607.3,84300.0,78969.58,83423.84,34435.43797,2025-04-11 23:59:59.999,2830363945.1787524,4423157,18019.58367,1482515278.9177043,0
2025-04-12,83423.83,85905.0,82792.95,85276.9,18470.74437,2025-04-12 23:59:59.999,1557403252.9267516,2501196,9526.72644,803747272.783468,0
2025-04-13,85276.91,86100.0,83034.23,83760.0,24680.04181,2025-04-13 23:59:59.999,2086106375.4392557,3275879,11658.67909,986303246.0931836,0
2025-04-14,83760.0,85799.99,83678.0,84591.58,28659.09348,2025-04-14 23:59:59.999,2429132805.0815287,3921522,15196.58929,1288815999.1406171,0
2025-04-15,84591.58,86496.42,83600.0,83643.99,20910.99528,2025-04-15 23:59:59.999,1780972414.3956008,2910533,10439.36072,889895753.1673651,0
2025-04-16,83643.99,85500.0,83111.64,84030.38,20867.24519,2025-04-16 23:59:59.999,1753910031.2009242,3264730,10456.769,878939829.4848368,0
2025-04-17,84030.38,85470.01,83736.26,84947.91,13728.84772,2025-04-17 23:59:59.999,1161659427.386263,2003405,6424.41565,543726754.4187016,0
2025-04-18,84947.92,85132.08,84303.96,84474.69,6529.96315,2025-04-18 23:59:59.999,552648483.6474872,840009,2911.78856,246467088.2621466,0
2025-04-19,84474.7,85677.99,84364.45,85077.01,9666.58153,2025-04-19 23:59:59.999,823222752.2842493,875226,5416.30087,461342923.999082,0
2025-04-20,85077.0,85320.76,83949.52,85179.24,8091.67725,2025-04-20 23:59:59.999,685253644.8918362,944130,3843.48314,325482835.7378329,0
2025-04-21,85179.24,88465.99,85144.76,87516.23,31773.37262,2025-04-21 23:59:59.999,2773299591.467066,3041395,17216.39877,1502705225.134135,0
2025-04-22,87516.22,93888.0,87076.03,93442.99,43872.74705,2025-04-22 23:59:59.999,3967785064.1281695,3268475,22777.77047,2062639579.2030852,0
2025-04-23,93442.99,94696.05,91935.41,93691.08,27404.16808,2025-04-23 23:59:59.999,2560279933.947952,3016536,13128.05774,1226992558.5765462,0
2025-04-24,93691.07,94005.0,91660.01,93980.47,19497.06071,2025-04-24 23:59:59.999,1811120137.314679,2797383,8565.18128,795787487.3608981,0
2025-04-25,93980.47,95758.04,92855.96,94638.68,27500.66648,2025-04-25 23:59:59.999,2596877713.640173,3331828,13072.22136,1234153095.7292683,0
2025-04-26,94638.68,95199.0,93870.69,94628.0,9415.06875,2025-04-26 23:59:59.999,889627361.8414446,1475983,4156.22463,392757114.43835795,0
2025-04-27,94628.0,95369.0,93602.58,93749.3,11162.841,2025-04-27 23:59:59.999,1052334792.1866188,1918160,5250.08719,495112239.1081697,0
2025-04-28,93749.29,95630.0,92800.01,95011.18,22157.53351,2025-04-28 23:59:59.999,2092532996.555172,3424740,11626.77592,1098667305.239998,0
2025-04-29,95011.18,95461.53,93742.54,94256.82,16955.3402,2025-04-29 23:59:59.999,1607154803.4675477,3020875,7112.68469,674688527.813066,0
2025-04-30,94256.82,95228.45,92910.0,94172.0,17661.2751,2025-04-30 23:59:59.999,1664825670.9831252,3214149,8393.2162,791272380.0312446,0
2025-05-01,94172.0,97424.02,94130.43,96489.91,21380.45343,2025-05-01 23:59:59.999,2053857614.2732673,2925716,10925.87308,1049157198.8587636,0
2025-05-02,96489.9,97895.68,96350.0,96887.14,14905.74811,2025-05-02 23:59:59.999,1446387651.5840576,2698263,7440.33531,722022817.2246199,0
2025-05-03,96887.13,96935.67,95753.01,95856.42,9723.34838,2025-05-03 23:59:59.999,935906144.9651498,1181239,3929.4049,378271292.4443145,0
2025-05-04,95856.42,96304.48,94151.38,94277.62,11036.38342,2025-05-04 23:59:59.999,1053542403.8531588,1674726,4385.33486,418573470.8569623,0
2025-05-05,94277.61,95199.0,93514.1,94733.68,17251.18189,2025-05-05 23:59:59.999,1626999380.1759968,2623300,8399.64855,792299650.3395202,0
2025-05-06,94733.68,96920.65,93377.0,96834.02,16122.64513,2025-05-06 23:59:59.999,1526847764.5636683,2512960,7505.95734,711372483.6117135,0
2025-05-07,96834.02,97732.0,95784.61,97030.5,16644.83854,2025-05-07 23:59:59.999,1611730124.5924544,2849139,8316.74471,805430612.4055353,0
2025-05-08,97030.5,104145.76,96876.29,103261.6,34962.02847,2025-05-08 23:59:59.999,3508645830.5650144,4991147,18547.23009,1861334478.364427,0
2025-05-09,103261.61,104361.3,102315.14,102971.99,27617.39907,2025-05-09 23:59:59.999,2847518447.981513,4406929,14525.20381,1497826622.326188,0
2025-05-10,102971.99,104984.57,102818.76,104809.53,15324.78611,2025-05-10 23:59:59.999,1588386278.502415,2227845,8258.23478,856095289.5216646,0
2025-05-11,104809.53,104972.0,103345.06,104118.0,17987.12197,2025-05-11 23:59:59.999,1873381777.2124252,3100176,9071.95578,944903285.107308,0
2025-05-12,104118.0,105819.45,100718.37,102791.32,31272.77792,2025-05-12 23:59:59.999,3242348937.383069,5298407,16455.99797,1707457796.5881395,0
2025-05-13,102791.32,104976.25,101429.7,104103.72,21253.42409,2025-05-13 23:59:59.999,2197244118.1523666,3703531,10705.97845,1106609664.707795,0
2025-05-14,104103.72,104356.95,102602.05,103507.82,16452.9081,2025-05-14 23:59:59.999,1704708279.3884108,3025221,8026.03333,831783471.654361,0
2025-05-15,103507.83,104192.7,101383.07,103763.71,17998.98604,2025-05-15 23:59:59.999,1850183474.529204,4139477,8475.18036,871244345.564136,0
2025-05-16,103763.71,104550.33,103100.49,103463.9,15683.88024,2025-05-16 23:59:59.999,1628832372.324148,3237442,7555.15801,784850382.1942747,0
2025-05-17,103463.9,103709.86,102612.5,103126.65,11250.89622,2025-05-17 23:59:59.999,1160418362.950618,2568597,5335.11525,550379728.7338501,0
2025-05-18,103126.65,106660.0,103105.09,106454.26,21599.98726,2025-05-18 23:59:59.999,2262214972.0749383,3193300,11664.89904,1221914552.0552013,0
2025-05-19,106454.27,107108.62,102000.0,105573.74,30260.03524,2025-05-19 23:59:59.999,3150324504.595452,4881371,14208.309,1480452895.0841563,0
2025-05-20,105573.73,107320.0,104184.72,106849.99,23705.48275,2025-05-20 23:59:59.999,2509102444.6695986,3878351,12350.46275,1307273652.3895233,0
2025-05-21,106850.0,110797.38,106100.01,109643.99,45531.040345,2025-05-21 23:59:59.999,4914709514.320026,6835279,23661.649395,2555528481.098726,0
2025-05-22,109643.99,111980.0,109177.37,111696.21,31630.77313,2025-05-22 23:59:59.999,3509432834.573417,5794216,16584.56293,1840083098.5827856,0
2025-05-23,111696.22,111800.0,106800.0,107318.3,31737.72309,2025-05-23 23:59:59.999,3469704446.3904047,5251192,14309.31652,1565622441.187517,0
2025-05-24,107318.3,109506.03,106875.41,107761.91,16782.53129,2025-05-24 23:59:59.999,1819958819.7748585,2805418,8786.90747,953683093.321657,0
2025-05-25,107761.9,109299.99,106600.64,109004.19,17710.04695,2025-05-25 23:59:59.999,1904366455.425858,3151168,7867.16712,846688135.0097136,0
2025-05-26,109004.2,110422.22,108670.58,109434.79,14649.11593,2025-05-26 23:59:59.999,1605578282.1079032,2887863,7301.11288,800269021.1922797,0
2025-05-27,109434.78,110718.0,107516.57,108938.17,21276.65635,2025-05-27 23:59:59.999,2327603851.1192646,3735509,9969.89271,1090553624.461599,0
2025-05-28,108938.17,109284.7,106769.43,107781.78,15633.78829,2025-05-28 23:59:59.999,1689136748.5130312,2933262,6877.27341,743282966.7207197,0
2025-05-29,107781.78,108891.91,105322.86,105589.75,19834.70116,2025-05-29 23:59:59.999,2128639017.5081615,3774926,9457.49356,1015173771.5489898,0
2025-05-30,105589.75,106313.12,103621.0,103985.48,23706.49799,2025-05-30 23:59:59.999,2493078549.591861,4307572,11070.98746,1164158558.6435854,0
2025-05-31,103985.47,104900.0,103068.55,104591.88,11289.35922,2025-05-31 23:59:59.999,1174000801.507038,2343787,5278.95175,548980630.8493577,0
2025-06-01,104591.88,105866.91,103752.49,105642.93,9709.70006,2025-06-01 23:59:59.999,1016188486.9505996,1939359,4640.3507,485683466.9347843,0
2025-06-02,105642.93,105935.63,103659.88,105857.99,13453.98813,2025-06-02 23:59:59.999,1409004206.9863732,2997656,6494.65497,680177826.6144172,0
2025-06-03,105858.0,106794.67,104872.5,105376.89,13259.52634,2025-06-03 23:59:59.999,1402493746.5993218,2470698,6260.22436,662160926.8241225,0
2025-06-04,105376.9,106000.0,104179.0,104696.86,14034.89482,2025-06-04 23:59:59.999,1476928482.368878,2274464,6979.9491,734803757.4185839,0
2025-06-05,104696.86,105909.71,100372.26,101508.68,22321.50154,2025-06-05 23:59:59.999,2301567892.5305448,3963295,10005.36019,1031668517.0427113,0
